summoner_id,account_id,puuid,profile_icon_id,revision_date,summoner_level
Dwl-ndpkv_2SXUg4YaF17EtyCO4noBosiTYTXYwJ2zXh-CyN,ERkF2O8ih1WlU1XK2aMfruWN6LhGlXUnlhYkOxEH3_ssJUQgXNSuFXjN,HpiK5Xrz_5IzOPLseRj6zpzqoGgS-_6joNqYGYymWe32RM0FJG6jKxjMOwnxTQ51FSnmrTloaxv0dg,6650,1723587314000,493
DWP9b5cWgrfaxwS3ZpVA9LxZrT4KSRAx6sO7Y9j3MndpNZ22,3DTVbXkq6gboggP4DrJW42BkcJiGagckc3O43rucbuJe6ZLYaWrkYU57,Ivlwm5XfWDqh61WNdpiKUFmN7kD9iJuydj2vur_nDy3e4-1sC4YXYF2zNibvU3rAudEnkfKBDpMIMw,2098,1725512743208,235
dWRIRhKZ6XKnuUGchATjroICrU6-t8b85DfYcPVwPuInm63a,3oQA-tFBg05PpFc8cqapF5y0Doim7XAk47tnBvKBBgmRsqGLqn6oHKH_,Gzm4s670TXTIg7ft-Phjfi-BNX1OP2O8ikTNdH9QGzzym67sG-F1dWpyT5DnAXwOQkGJU6UuztzU6Q,3550,1725412381000,216
dXpMnhPNjJSW_JoT2HupFS9Ix_PqWbeXhpQ2DS3dfbWyyzAq,kPRCf3j6ucGEL7s-JGvmwVPjO1r-xTa2pIK0qTyTwgahsyNJ1D0bqp9M,UYFtVgOp_luntzzkLtr2jEwZTEX0OfebJn5ja1bdkABlbBqJ13gTLJpaM9ySrC-bjcBxVQzUj8_FKg,5976,1722409806000,165
DxWPddqfeurWO6hKjpwbYdQWDzi-An9aBH6whWQu5oCrjrGL,ybdqwE0cLYG9VFqCsvn9j6e6eD0dpeGj6wl6ccBi1hoTKy-5x36tkGT5,ZRl6UUsVQCoSrwSctHzNf_zq0FzytFOlbtarNjBVQG3lyAXYXVxkDlAWNpgv1Yupq_jHz-CEe6lESQ,906,1716711522000,136
Dy0kqNWZG7nSQxKFzeH8sV83HSORO-QdPP8M4ORdmyPk_q9c,_DdMQBXJcforayJlWpMFga6La66xHuy6g-ebV5IjQMrDmgz2CxRAv_ml,YFeZU8NngbNXx0OO0f2ZJp7rphb2RTor3z7PVNy0CTMQAMjtQz60RHAOol0lkP2CjMBYXn9pu10U7Q,4379,1723870405000,104
dY1D_4vFGjAKr6xcsTC-uwgETd0P-_8g59O7ZGtshQ7190-e,N12rN9BaCcYQUj3EAVCRKEsdCe55POhhj_ZAneAEK59BZo-moxj0wRqF,Pw0A2ON8BpvVRllgXm2h2LTtlPUWMnujc1g6mskN5aRlVWGEx9jNfjECSwGsBun1YOt64wjT2Lvjfw,6079,1721536954000,72
dyrxJXClyrZ1ZUzZxjXiNCK8kJht8cnFrSSxjxPf0ajXPaxg,K7oO3AHHuO--_Nlpz9K0wRk3fSUOtgwyFmJ6GWLV3KBOtPCJGovSC4MM,krJyBfVi4uXAIwsKkwA41KV3rbu6eP6GfKfuBD_o_rwZb05hbtFevRhFcawgs4W2fyYwOCBTK8X4PA,23,1720314543000,42
E_rBG9zFjPYkYa9eDBA9KVSOZX4B2yTTDCfttDHu25h-l634,KSJPoc2j2JYR5RNK8g4O_EiA5g9jkLYYw8F2EvB_KQ9tPIncDLTgl3X8,TUE5h8b5rwHWXtP6liFgU-OkSiN3JzwgQy3AmCt4bHn-R-TtzXSfq5oVdL0Q-r-Oyx7Z6s_sTV7ZVA,6492,1724188323000,595
E-IMYt5Ht48G8pyHKe_m3pE8PjGqPc1adxyDT4Cf6Yzq5_HI,R9Ce4Qy7of00FqKa_fIqoNhSNuHNJsEthStvhfPIB4RO6Hlpf1aOf7qM,lwCXVO7nEbCs5aGwH9uBUnpraoXHGHsPePLJ0Q__vrIBdC1FMspJhrTKBbTZA38aiICPI-niyE--sQ,4864,1724908582000,64
e-QM7Pu_Bu842MxtrovkWFuJE0nGMixuJ4Zeg4RFPcmTgGz_,PUIQT-p3seGWfGC2JdE0CKaXdpZ0Aa3EqlkwsbHmVO8Bpum4RiBjUmVc,R52LHC4IR1FxGGknHAePQ2Kh3_-pDQpj9YXlMYku-31KPFnzNi2kF6861npHSpsWQLyvFkUfz0yqIQ,5922,1721771351000,48
E1_co0SR9J09YeZq2JtxMztMmbF6GKhuc_UoafaiGgH2OfAi,CvtX9BPxGjCQP1I2WVcpy1mlZpr3hupxxqsQ2kCdQ0tG1O-ZOan8exa_,XRhR-BD38mMsnrjz5dI9kmwFy_JMCJ4wQwHIv4lVuZsPVuFA6y1s-WZ_ffnpiaZYOQEl_d6Nltkz3A,29,1725275109000,565
e2QAt7RrCpZtqryUInRhixtD0_AeQEWwLIePD9OS8-ePIZdA,ZDELGO2ER6m8trb_6lHwwkzrkB6EHoaUfiW0WyaT39reUqm3NoqeRnmk,vUIFYBEJXXk3bFG1Yvn2n54hlN_tAqfOQivdJaYXu8CokI9YzhrTvzgrl0mQfWBlTg7JJuMtmWgwZA,6631,1722048923000,361
e3YsRKxvaJ4cKA0eDbzz-dHG-jMgJMa9LntTHktpBE6Klbix,ZoOkJWXiDEys9psNlwfSQrGilIi7nMjrMLbfXuWwZ0E0q1GTu07V-jqX,N_GTuTo_MbrruezhAmQhr1zSZY8MtU9b-c4SLAWQI0rjioe2WGQLqEnHpn68QhTI1RwHmDzSYwCC8w,6388,1723271951000,336
E486SF1uft0F8DJmIDs5I7jjkxZFKHUhZkyGswb9UBDuJJr8,oII7YEMTkfolivsayFeUsr0O3YJJElAKbR3aiuglZLwYlBJZMZUKBMkY,n5E7ClzG3ut-LBDwDZOi6HvFFBNlVOHBovHbDyAv09mGvxLCV_JQesY0tWUybOU8SS8RevJovRz8hQ,6622,1723409402000,489
e5Vdxw1DyR6A-IHtTeLBpad25mGmpYWcuf64RzNdHN81ePnF,I8N006OzX6uzYIoMvrVj2laOxaRTzerLth0TscEm_oP_1t7ogdy7l_9d,ieWeb5ZCBENjUWXBGZ610R1U_SEaoII0wDs_HxLy8A9NFnejvfHielutaowymQNZybRJ8RxYvO7m1A,3897,1724909362000,251
e7L6ZGr-y9dCcOIlPrqaqSJhc3EvAHfaL6wnkhGgKqVPhiso,jweNZGGVeGTXDND1WMbT9HYWKCqaJ2dCFMxd8OMBzASUNzT3uvCOukzx,qZmrbxLbi_83lC0dScF85Te3J0zUm3oNQI5jKfagkJ54lfeqv0Oee6pN77y7GHYJ4JWP0t8yxTrn9w,6499,1725512033000,514
E82Ujodcmw0GMu0qa9EGQJZztdYGkB2Yy59Wd1c1u9ww3Oc,PolYfGo74yccEkqk0VUfsksHED3j_crkycNbu2YwQq_0Vw,IvRSFKbE0L20vQtxgeK4boXUSy_vNG4nErxjYbItL8mWYGR_81wS14u44J_6g-FUKFojEDF-v9DbIQ,503,1722384306000,267
E9efRISAwocXVt9Mna0ZktfGowRy5BCCyrSX7isuHCuVhuOE,OvLvWAHErEj2Va5p5M5e9E9Zp0SaI634VpM_7cZ9LRdxaIRFjNm-M9nG,q7su7oSkgpabBgIKF9y-BP991bnIRECo_a1TnGyIvQTA2E754xnjkIUaNWUCYOptvrN2ETIiXcPalQ,744,1723941309000,42
E9gEypoa5e7fC2IkMC-agOgyb-NwzypWEJDMerbvOOgpM-NR,WKFMFRksPvFHNxNR7vV4wzJHWCzf8MB0YiIQDKNvJ2nVlfn_Yrn0dGhp,0oBIH3eUUDLv5nm4JE6h3yDZ4P373_rCDbd83KC1A6EBqIMalzI2jSH86aw0xl79k-uTrqL6amRQTw,5373,1725137192000,312
EafNXUvzLZpexyk-FmL76Ps6JmROvPAAh_RmJmBZp4zobjP3Sc7Zx7yPoQ,4xWC6ckYIbuQ6UPVWne0UH6Ws5K95rzHvkRiiPfKC7fTfwW9nMCGC2kx,1tgGlK-3xpGDsBdCOKKrtIjz9N-G-8545GXfoisqJf1nBdVjDDNsAnpa5nDgtY9ybKbwkrsM18LaKg,6591,1725419950734,167
EAlGmuhew0sRu7g7Pz_I2I8tnNhSKYoZECazrOQMHUfq,JuyokmJNjG6EjnTqw2eWGRL9RhjztlPvo7ieyuC4hVU,70XqA2xTC359ls-QADw34xQ3Vqora5WOIjQay9Uv3scp2eQ2FAvPOmb0ozZCiIXKM2TBZC5h83WKbg,962,1725334309000,101
EAtEf32p7HfurLvs7U7A2T9D0l7SeODEURhXJHZFmHxnjDv2,J1JRUoLMQB1ppXA6N-C5Lpr4bJoaRjkS44JrSA7JXccaBtlNHGxtPFfu,p-aNO-KXBv0O82Q96Ik59Y9mA686OPVAj_3GvesjvQ0obmj240WwiVLSz_uKAVAkroDONvTZZeYWCA,3161,1724625148000,369
EAvHCOJ-F3q2AZfvF2U24uDXHuoA16j6Wgszfit3Gi67wC77,JxWpqyD8OMbx9UtN-Vxvi9AdLcHkue_CDEbTYzeOLRirBvk6H5fI0ZPM,uxhwATo2tjBKAKuwJS75dhhryheYYAPrM3_CxxLtSZjz7HjAOdgIppbjoWcPfWtO9nW37uz-AWszOA,3536,1723236710000,48
eAWX0rfzDEXJJPdzhe68Tkx8QobcNRuLTfNNaedglpxyg3k1,ClkCdKKktxU8I2EHsMXgLhO5kZs54KL1OTCQDHoiZCfu-P_uMw15MFcf,BCArNDR2zGccDh9r3LzPkVeIIQ1M5H274u00IKWMhOUSVS80flwxXcn8JGXrwA62Kk2SpSxXztw5BA,5733,1724812475000,467
ebuiWXe0S6-cuT84P6Li7IE8lp6uq-Ko5vQJ7eY2d9VCKI9X,GmK6kxGRgiMOxrAwBFPh4C61177VCb0sAYFPXkpwiyjIF6isv6INhn4K,iAWNYzA8T9bBrEzUr19S5KvmeVjgYjAZrG4ATpSCO7CmIj_VHY1Kz6yksZjpb84Ro2N8E3kqp1BljA,4379,1723770224000,114
eC6TdbVj0QtHJJvnCmFxefZ17AURf3IGIJ5ntC8HNsRfYUL4_3pT_k7hYw,OBrcwv3vwASc4UVYatxgDQqVi9ZJjaGehe4c9uiqTotLiXaa_5XvI4IP,j1L70wA8c9vMp2lqXWhTsiHgBkLrwpAaZ9EC2wEk8Wx5lGxRvQs9wYyqGs1IAPpvQgf6D3jpox2TXA,6622,1725431937230,216
ECFBM8w6yz6N3KtFJrHkdmbe1MKbsjc43cnRK3Xu9uQjG-8t,8Nv1vhd4hpZYYKzFOaKeJWu0pxgYjPB33G-huB8VkmjB_E7uFP_D2lAQ,qkBcH4xpx2_m5fli1P5ZmD3u8xEwmtiLlmFTxDgQX_BFejuF-ZtHrd7IBXBvm4k52AixAWewSabxRQ,3804,1725507478579,447
ecKDQOUxjokoUgnpq1NLlAKh_dqNVMZFNDJJUXEkQtAOq5YV,oXG_cm_ftBZ4PpMQAletfkCzzGfCnMXthMte7fpE3uiCXLG4bYWFEPNp,MJsRtdItJ2GDWzryLM9uwboc0Ea5yP4k473OyS1P01VS8gwp-AHZ-4Nqo8-E7PoFML8LOyqJ2J47NQ,907,1725172961000,230
ecvSXx6pqP5Obkw2ruCc06koDXcuxfeKro16pgUU00nhyCxg,5Z4Cnx1PVvANFAobIdrM50N9ZdA6rV_FM7A2ORs06hjcbaB003UznxD3,_7kDrsIxqk0sQtrDHU-UWhJ4ZKluEBubxN0vFlcoD0ZdPPSpKddrMA6IiePhUK-PkOeThQ9pczNhFw,5370,1716625333000,152
EdqE7hzjPKIwmSxw6jazDlfMllrBToPS6U9qQldh1oKv9Jd5L6eaoxL20g,RFEAsM355fF0eR9UhM9DHN1Z6XbnTgH71_n6K7YQCFaeH3VVmkhbgcC9,Fl6oir1cb2iVM_oNAeRzSikFdb0cXlkJ3LXpSlxWRIgJOpESqDwwqADiacA_B_VPG5OMz5SCYWvaGA,907,1722571410000,45
ee0JPXf2rxIymRxGtPHpx6G2C_t1MjRzw6dqPPsvbUPHKr9X,3gsvd5zaRFVM5Wv7QMd-NJjFeQ7YpyIAX6PpxXGckBgr4raeuiv4okRv,rjHhqTnMy-G0BvbOwl3n-yjydxY0rsByvWN3Ztl2ZS8hDPdyyCbKJkw4uZ_sTgxAvIeXqJbm5z29_A,4225,1722582181000,32
eEFYw09r_j-ZbNt0QpMmxKIADBwshHQzwXfHFzywx41FNbfc,7owPDykqiy7oQBtAaF9vgITUilceb9ZmGrWeU2q9E4jWsHByQLloSKUa,6CYiiyuzkYi40WVkBwEJl7SXveiMYEsI_HR1cR4LhExqrrIt1xgMR1ui6HhJyIdP4zBKD55Tm3FiSw,1114,1717964993000,265
EeOvAX-f-ooOSoV8ehYr0-NlaOJYAaOwoo5GJyrscW16URP9,GikXbgQ8SwYk0aM1G6nLwdkCDJDzUDsu0fVi0ZyYpfbIa5L-mDUnCOjp,MkWpszUkgHRC-P02brtWCYa37o_m6784cv2zTuioMC51lC5WnADMF-BvJNB1qB6PQmDwyi2FCgxY8w,4763,1724803109000,221
eEqnVasVnDse4PQY-Jxk3aEW7VZ9LcogbwqHbGrMxV8gnpjk,QHCAic7F5V_dNnlYyASBgCM_WwjKTt-l1gYrlUQawSofrx2dTw7pwS4q,1K-hUC1CGKukzMpr8gV6Ch6Tp3cbsQUDVqwSOXog0VBhhS1KpsH-eVQcBaVroiZ8epXwbB6YuvP_Jg,6362,1725475685000,358
eeUSAJ8lm4HDP1m11LPu3JUQ7KcHzgCaylr5qHvGpuWOFbr8,bfAFG9Qqvp75CwroGFeb9na-7RBOK_Dp8hO8YSVT-QBjg3lPuv1liyGC,5OngZoFZrPnKwHdf6rD_DqHxCGdzRWICMDNErm_C3vk03Duql3BUMxe5ZeKmT_rHjjrwdYjdLJvEOQ,3545,1724128896000,223
EEZ6FHmnUGRpK52pJZ_o2mve__qB-3K_4WXyvqLoolUGtpOy,TO0qOAGF9uw7kQpj6lz-V-pz8NI9FAHYepklUBdyn6htrKzQd4lkOIEG,AUfJikParnao1v-_acb0FgY0r4YEoAH1bBy95sXODtK6LzFEW_hqjGqhrN2KLgGONAjjjLSInPqTEg,4779,1722209143000,188
EFZtmDozDCEApk7EsSC22CM2DLCzNlTnnuoBlygEdkdZ9r6w,mTqce7GXHy6Ee3kF0vYqiAy--GLs4eLoMXlovk6H_WZBDqPkI2IOVGAI,3eU5ZQrGp_RGEhmJpiblPKX_EMFrzKTN9qNWPXp3e4mwStrpPyLojT-Ptery7KoC1C3hI8Cx7M4sLg,1383,1723422206000,138
egEdg8zMRjPjTTTMgA6n10HTpZSa3rDz9hdLcI9as22Ahp_w,GG89t7BelMgSJpGRwAiyu89vxdxj-vG7f1qKqabUYlqPGzOKIvxB4UdQ,Pd4Vqw1WvhESRaUxSH6zYGJnXWZ3MA9W7uMGRWWMsXBVR12hCphzwVNI1BiEMrSCH1xJq3ck2NFGhg,6502,1718556803000,392
EgKLL4VyIT8_x82kHB6768dgk-JvcHQcTLheOgrx6RDAgpWxqdlgwDUm7w,RS_SJgDNa2mJkxBlW5pnk7N4oMxm13inRXIc_154kOo07_uri6bKmPcI,lG--RW9MhCO1zFv4qmoxs0IAF_x3VpXnLZw7bF3ICsZx5O_z3Z9dT-thNacATOaJBe8PTLecFILrZA,29,1722647278000,97
egRRhibXzlSF3fqEpkbYYuzQxWIRlWPlWiYjVpUAfNsiOYIB,KkmeBN_3-L3jOf92o8YepRFBFxL9K_qw5BqvBLPV0eMvUEOd3CMApyV9,p9MbmhkyAtRInFDZqc84UiKMN6vVD_UrVtyktnhiVI9oUvZIfXFGVtGsLdHCmAPI8f0ZK9eQAVIGdw,4792,1725441636356,630
ehJc8jHVsf09jYovCjEMORIJi3jkoj6sqN6ADMjad2uvMRwp,-jS1bA7d0v7D-vhhneAoDCZ0K9RXI4N3RofLy5Fo7flPNeI-IcU_93vb,xk2tj8_dB5H_1YQwsLLVijHvyJA6iPbZ0NOrLaTAeiol-l1BC6NUxQwch4EcLBcgGg6zxGojHd8f4w,4545,1724108110000,497
eI0sJn-ExqxtXrV77lk1sU4rfGzN-McByne6OJh3PUhnSrDc,n8xmBIeUvYLwQHwnJ6bhdEUx5JKJEE3-4aa0lWx9KI7lfRyvaMVSg11S,CVtmZiVX-LuwQV-eGCBgacEnWYHQFv4Q5xfQKoQ3PMOT8ILLjHUBqqFiTLyoaDThlOeInDBus7mPgw,3458,1720129609000,596
eJjvy3EN3fzfvLf_vk9JOmHDc3DdsW2SOuriO0yIicmN1X_6,lwySAnTlukzTFPuFVG6xTuQ0dVVZDhoePCBXX5vFyUcAq7xk7RtrxufJ,vF56QXj9YS59i3YEPN1NVCZAFq8KzmD17QGNB5xRx_Xx3FvC9t7pZk-GAJSPh6xeEQ08szt1qAGL_Q,3902,1725469485000,427
ejnXXpYoEXAUh7hq-S-5lw9Gfl5J59mMGvu4oLjzihsGWLXN,uRdrcuf_p_Hjzuw4BPEr6sGC3x4jAQsLkEFHVbFk0oT0sA3W86YxGPtW,J8n9V1ptjNgc43I3SHYJW0q7I3MHiQ00Dief3UjJ9TVa1vxIZdn9Yp07ZZSCl21bQfXaZUohBkP_NQ,6363,1725503695041,541
EkCDk8g1mkUNlmRProY-NH4l7B2AIJrnCTIBTqWZmDAFMsxk,MXQ-vn7rM3evTHzAdnYdh_pzcI2WlHWLwRFj6Q-hXwqEDSduyDP2_ZhC,VswsLIW6FqMWXW9jBsDwPAaDnx2G6ZUm-KPc8D591eJiHyJtwkWDvM5gg4v70MBlQGqn0eKW18ZnQg,6380,1724821719000,209
EkMBFtdokCYp5_O9wOerbDPGeynCjS695LYbzObFdZFuB5Q2,I0eUlEQZqxglbn1WURSV6kQ0ObNNKqxojJ8U2HX6zHKIP-yqicAkQpT0,FDmjlRixMBnJwWmB0K1mNpXIG-lHXJj-MIqQXTRhJkoA8meQiQ_hLqhxqGGQ1xe20m0DS1UgpKx8Gg,7,1724487096000,108
ELoXAcCOHPqvtpxhU_Owl1s6PZxQsKpjB5e1Qoo8nwEBl-Zp,kimJRYAjaq69I43kSFoFKowM0w_oJmAWw9n15CDU2UnjfsRnFoQ8NuaP,35bm6X_TYyJ4io5dZlfFrElO-oCcYkprYi4_k4AI8O2RhkWAA01pC9jfr8Z_SCM022r3RIlZQ6SZIQ,6502,1717806574000,53
EmfITOeiuaVO5-fyQmZ_Zp7c24GbmOoSMzihmANCmo_YZO_o,jkNxwUUzZ4rBteN3Cib7Ywz_5XwjQFFYdOHmwISiWFAecvXR_izqam4K,xlPUXHx3yx3iqjKQ-JycbyHn2Cbcx7DycIeP6igQwmZ5F-FV1uZo_E49BBmGqJRUngvG2pePcNkabg,987,1725512374573,455
emtWNOk9MMIYTiCyZ2_j3eCOkdmr-2jRIdNID8OXB6TRpSxn5L9uzqzs1Q,ukNj9TfT4wjTNLc0jd4E56nKG2bf4Cy5tz8Y6HGwIMGHqQTow913G1KG,hcBLOv0nPXY_fjZsrwNN-cuPzw55gEWUgVsVxkxMcBu_dAzkwngXvOjazKfp6niIK_aQN8kDk2NIVQ,4532,1723912865000,45
EnOxuWhbQGMVQiUcntDxOtDLNQ4p5nh5ew7jlJky2F4psMkH,qSQTzupvX6yG3nFcZejgkAy9daWpOzGEdqXIKbEKlmGCCF5Pk_dDTC3k,ZtHoOTzKougTlcClh3vSvggxRjrr_S6kNa6n2wSJTmM942iDtJt7M1vdSGUEJ77AOvm6gLwrq3_Wwg,3375,1721977474000,48
EnzxTZD_KH2_amawrWvgz7OrQ2_sIFGsqAS1lCrK1w-TM3Xn,zh0jefSJCmqdWjOJlaooH1pSsNa6U1FGeypHMshi_AK-soRUSDIujSZ-,P8UNzFUULCvEVX8tig226zv3BLTurwwCfQu3Ujm_HTWvQV5kq-IZqXGv7ZE69wxYEWL23lGiKhNWqQ,4803,1718946057000,361
EO1PLlhHLv4LIVMEZltuMHKPv0_KpfWNxct13ZtatOATlYO8,0nCHBejjLOVKWIwq86D9btAgwCFwuNH6o5aIdaWCFAg2mINFcVdyzARP,gtqBK0oCBXSqA4LBd0pLbFUX_7iqTlHeYN2qwsS4xkMLm27JunyDxa7ESM8cy_UjUigEswW80CEc1Q,4779,1723448969000,233
eodokrxC1TeJTLB7_FjSTN4ZeAOriuJBonFt3SR_-BZlKFFZ,PtS2ylvw4ZL6Y8y8TC2-NStg4pETrkI45PWMy8WNAbZ-gkJxVj1VQySu,62R8UwZK5jKfQYE1SjzmEzCyNu5XjpQi1MMv32JU9M9zOXfnKwE8e4YbqByrj0ONGvFhSqg8F6230A,5042,1721496740000,336
EogRVfLI6emrm9nIPn9Lagu52x2BZ4nk-qL-peFAQoK_-Ht2vST6SKdwFw,zurd75TfTyNa_giW25uW1bbfunEqC5hbc6CRaIxJH_b8QD-t0YbOCi84,xdQ36dka1s7nI45Naikmg-1lGJOiu65gLpVhTVBSfl1fG_KmjcngPzLpQNVAmAafOp_XznCuBsYM2A,3166,1722565306000,37
Eoidkbmf7EbiRD1RfFLXx4urFs9S99-K6vBqybQ6itoNJ60_,QASJ5tLkymY7SJLEYtBcMugPAfmXhKHfSk9iYkmGBiCxulrrTyZyRWT8,Et6R2sQQ9cz2d2tBJuhYpCnSQhnrMSTOdKqO7c648SSF-eLkUFT4POBIg6QKAEkbeDiSGfUooWK4Nw,6633,1724133095000,306
eOjVnJYF765L5TlqPR5aI3XCqBvPdl8qGZMXzfSCvzusbxlI,IU-JrC_z2gmkjxDw_OlFIQL8fAJAeY5grU6huRFrT7WMT2ZmzZDpnGPh,_Nyoip-xXF8x3UDF5C2mywPl8DtlcoHHTz8witkUsWUrGJyIYPDp9oqyFg3DkEpE-ZH05TOWOSPkig,1426,1725426292176,216
eONyPET73HFpgzNkcah1wCsVCSWKV808aLwMOETLnP_ImE0W,7p40JVJbpJqlVK8b91rfezc6noVx5NZCVALxNxyQ52Ffe9nI3MnRUSXT,GhkvZyuH0g-W6gbDAfxgo3N6R6L7_DCfs_3hxiRKbqcoQF6sefrJLj0El_bScGd7QOVo8oPf5Mnwtg,23,1723268940000,73
ePAAyIq8h4JDvkXITQgMtM1XofSkWwyQ3z9wzyYHwe1cD4YP,GV0Jgos8S60vtrGsb_zGh-5dF6yq2NXqvzgeZ9uQs3FXJpAWYcjSDwAb,BiSvsJOK5S0M0nv_bN1RJMD1QWHepaYdbIoyVvi9yP-1uq2V9eTbv7ADECRvKj1w_mZctiYXcDnEvg,6386,1725512634514,461
er6a_caJIQRzgQPn75iyVTgZjFKFGCSpSbWrC4ywA27kXCsI,u9fbCWTOmbuyj89kv0u0udRJRfMABlBkXnEvNAzSyBOFAoJkXKc8W1xW,mRobSFLp3b7DHtH8cyVf41x-iUNqW6MVeoXCwizdL7bjoFcZvuOUmohKsPJmrGRT9o4_CZR9qdfwPA,4027,1725478607348,323
erjwEMat8JB7z0O215XDUvCgYmzFu3FS48gbfqiwKoK2Jk1f,Y0wH3otD6i8nAf7udKDlve1c1do0XCBXUWM8p7rl3RYeNXVFyUNs0YFQ,VhkGIUURDDdth6OTFnaBMipMXuJ29SJvFZ7nOrESrld6mPO9uIGKUJyCL6eRhZJzOcORmfTpHvHGAg,4025,1718337198000,100
ERKPy0PpskhEq_Sthb14FKb8jB17VAlbRhm3g34xR6AkVi1j,rlMYgmMNILJxt1RvmDFEIXSexB3Qa5JhZPOP-Wu8sSsoZ4o5VD1np3pv,QX1yshQzJ9dRwkZhp2hcu-EXKqH5t5nT7uYUOO4-Bruk26BEiTB7HdYH1XyOR2ogVBr3Ajq6p2d43A,4293,1722155257000,40
eSiyMkiuxCLBeiLN_PyE4ZiAD9M6MBPhKqSTVkNuNFkgcvU3,hUGTi2eOish-ChrTbFec1zAregC4fJLP9sxOehhy2uI9YkA9qH6vtLQo,y1opmNJMA_p3u_XzNej843C3-Y-wXv8oIL1-W1TeOcEicwwsr5tdXxCilC0vScrnbMyyUFWSoMMWyA,6622,1723771511000,496
etcnwRq2DTkiMt19P2Gd3HD_mjX2dtdjmPkVqQn8WZ2SafVR,pO7taIy6ZwIIkzXlZ0bqbNiU5QdYssAxXjATSdMGtTTgBSLWhfacn-4R,Ai8vsFQXpK3qiNJpt_BKm7DZ0x4LnkPOcWvOrlqDlUsqzJ1KZoiPgIxDLx6UZbBIWfYuNkeaaOTrIg,4655,1722128691000,203
eTCu-BFXtXOEI8DfbA7iJI-cgipypYKb2cmfKJtIeAyVNAQz,4oqpBnpCyUJcyTyU2220U5DpMT6NcnYpNDHvJcTDjWCMAgb1Rrh-gj4n,_eTA5224WMEcA0rLlY_le-EGpZUS7Xj3UVjL_fIlcACmyEuRwPrULVl7G7Bfbptop-RtoqjyCv_fzg,22,1724264490000,31
EtOFMIxsxDbssSgvyZSlW8X1lY0aprE4yDBbZL3qHOQvm9CPM2VVMeB8hA,Is02HRLOhI7xHA88M9zrVLOkgyvaxwILaNYvAzpR5tH7rrM8dnzx6oJF,5BmdL6SQwLm3Pd7nG3nx0VPRDC14W0dLLDcqK22UOwOPpjFFe2y9WxJrCLU3UXcAIP3AsCD6GZ4Pgg,3545,1716507278000,79
eTqSCmRLH9tFcymQzXct8bWPK8dMuPVEahOrOqkUJFhvfx1x,iLp3mrgJAiCG8mU4jVYwwQJb8HvZy4AnIaIi86tkb3vrwJQ03g0q-ZWF,o0JTS6iIqj_3iWglijXb3I-GinGLr1ZsHqs-RESdNvHgGzByk_n-aSKZ7mvhS2hSAB811rC7y-JnUw,6390,1720323045000,306
etYaiCtzdCq6xQHNPPYrCXyOTXiUE2fTW6RImdEBXeLyga1u-lbIjMEvrg,8NrWkHV-aor_fR3TdHjEGd0iPwQN0TWcYwP1jQ0XrJNguiM7Z41FaHsr,1oiidmmXZg_sJTpf22wRE3gA9e6yjXNBQuxIvRWp8sL-BQy2ny9TsI182cOzGlqbZclna5HJbRcMOg,6650,1723342913000,39
EUfo3r97TixP8q_cZUvWEr4bwKtIAZI2tDRaJU_GTbOvIV8y,l9xO4s3biZivvdtmd80VzvMgAMo0YM6_Fh7IN8-5kSRs9vARX4F8rPzv,keFRYkg5enqUXzcwzD9mzK9Ocu-bKUIrK7aCHnYWLHP1ibWcJaJ4a2ws26_sWSeJvZj9qFurA7JipA,4379,1723981216000,74
eUWa6S1OPc_pbb_wLtZNWzOPguTLRt8PtX9Kn-2BnMyUrXK6,vN5VlD3EX0mdB05lGHKeClySm41Uc_APohbpdjBGmruyHqs7GutiYh0o,hgGnET5GG1MzBjPM0kpMpM6_ZdJcJAsXM3O2Ue-lqErZnitFOybzmycDd0z4GxF-G4H7Z_JlaJ03vw,4763,1725405244000,528
EVlr96mzi9bEQjCOVL4qL5jafd8DdtmJXDDM_bPwf58suNmx,dQWvruBV5SLC7qXVJ8hhdu94LbcUowGkArAZzu-FsdEfF8PMwmb03v2s,XDk18XUFbG2I_2Wm6eUD2qJ8dS6x0BmJvsr6hJ9Jmqz1COfvqZ-bJLYbylAApHUUhVgXTe46dy3zZA,1159,1723347552000,76
EwIAo5wwgwGxBAVgSxO33J9m01N3lnTg4FySrPW9bGH5Qvqc,I55DBgdZzOi84kKmz2Ae7Yt6rwQ_8oK2zapjnz6PyjV9fXh9ozpof4k4,38WRgR-S3Bxrp1dV78mdNftlD1biW9WbzagWTfXHe0a6jL8zk1HtBkAVq40_3PJvTaCykKg6ymWGPw,5737,1724379482000,393
Ewvw7-taCT57UHzJ9qEDQrNiATE9GLK1gRYOqUMqYnu6-6F3,jXjERCnptspZQXkSlxGX_p_32_cJM54qb9sQHOCo2GnN1097Ut6_BZgK,IjBqHBP6Xz2rsM97cuMatBAsQv-NPe-Xq3OATodM6nZWvU4H2p4q6ne2ziTHmHl_54BjNfragjCQ1A,3839,1724358709000,99
eX76KAzW5tmVt0xnR4Qn_hnCHWfN2JhU19WTi8vhyr1JHIy4WG4SJ6-_bw,YJQz6ErRcVidVyyINlcMelB8s4Aau5CYZjCv8rvtdnQFmBXzvQDjbdNb,n8ynmH8254hzbga7o_h_UIU5K2mIAmLcP2vB1i5C5MgqefL2K-pATkQxCuWCCk9SEGv-XAnv0l4Ezw,21,1720353716000,40
