summoner_id,account_id,puuid,profile_icon_id,revision_date,summoner_level
sx5gZ0ZeQ8jV7RKhS6fRLezmMG_CEFDVpJU5oHHSYjUjoWpd,weaD2rY0WpjuC5rzHpr_8_g7Izs6oc7JylbN3Mo3ezLHB7R3LNC6e0jM,ADBB7vkWeh14Xk0OUaCy7SBeRMMi7_5sRiKcOMgBmzVIaXehL7Oi3_hmkJqak88lAehZ2fRHRzsXsg,4958,1724324910000,372
sxB07M_m99HbjkAMGOl1w5nKoy1FcXJAtXHzMCXwZdIzbido,f7KaXOrc2jf1UKqYjGgEA_T6RHvmIhhVr2gTO0OCxR3-_61Ujgr3Z3LG,rU4ylz39rcGxveKpowy-yRK3BlqEdDkNiv5zJJw0sjfxaUInQDejY61el5KnidgDYo_Y8ffEwHWniw,4764,1723860543000,61
SxF_q9k99Vslb26SsjIyzdTktMXUDCLV5W-Z9jUc1aFWg2LF,kCtt_29dxSPK44giMCeQXLuD0LjSFo27yXN1FUEUFAW59Q_d-euSi3ys,WxeR0ZoQGs2Cu6qORXQ1P4Wpucby2pxKUdYBoqI1NkyMgqzUZF1zU-fY6_kqr_EJ56fzHvRrx-h43w,4556,1725238688000,483
sXJ9ajKy-Cn75WIgELJlXUTNmzjh0PBplAl31g7D5W04nmUg,y6T83bAnQglh9RUw2Wvo_5vJ7pPj7TDySsTf9JvEGGJKbEOqvAzfT7-b,cn6wRVH6AdAwcCDV0dwjmMvFay2zotMH4yYcvuHc7qmU_Qo2P7Hp95pdfvTSqmH97yPraO15lgFKMQ,3175,1725501563394,673
sxK70wS7DvJ-UehvkC8L0W5v7h75n9OV-7wNY_353GqnV14C,RyDHhZwQZtDzM302ges20lJLEKsQ9fYroOTZgfUCDJbhhs4YbfyaNEXW,mL3GpZUjqMs2H-5ADDpaCokoDhAFZMxWZ8OZkSwxQTssreCsnVwRdCnNXkp6Xi2IeOSiKHnp-XRpbw,3545,1716981627000,48
sxKpRtZaC_4d5wbzUJTcf2ep71LN4V1sGFzdg_RcgVni9VFS,YkciwfQmcpwO0Ox6XIYvx2NGaraXHo4LglLDYocI4Rmw_FVF00_HiMaA,16td8jTSqz7PrgisAYcqDdkLCRX9dHcVJx3W9nQrn1qh5SOI8mvHKeXWqF6tW0Xd5AuAKttkOCAhvA,5936,1724710968000,332
sXlEvLCzYGn_1UT81Fp018xMhxPKZ-rnCVkLC0K9wmmUQ_7W,jgDNS2v7aYw4zweQT1MP0lWWjslBv97MtQYbezsvxHzhPpXbYZliVSgU,Q0MMfjtBRf1_yvaP9lxG1pvdrcxS_jkelK760VxXIe37-msx4tZHL0Ht8uxbld-Otm1Gysh9_uIJWQ,23,1725508807807,76
SxqcJqeYaRB7m3IYmMbI7ca0svR-jMsPMseXZwlXDxddX39I,Wui4-LatzUxD8O-aoIaEJVtJ0KNZ4nT4Qn8qqZtS9g--4ZE,Fa1i7uzBo8NDe4tARzs7cSZOw3fzGhT1bU8GmIhvgB9Uwm9S32he07FxZBz0y6-KRHwMSS-oFIwZXw,5414,1725326390000,349
SXSIHty6f-pGBwaPiuXn9oge1JIIJZVozRN2XhG5dEcTlfMY,wj5EFHp-m6AsfD4tGlumrIszpwHSatxpxQjEocRMSAWrhLuzB2EslMKO,rMu-Hb08cOhwbVz4BRuglboWyRtFEEBEiFtOXKXZbI8Gp_90d0uTVPabR60_SzLqAki9YPCZgW2m7w,4247,1718068989000,69
SXycAbQZ56AKRDJ4fCAviq_0VVbZkOTMyb4-XYpRDGZVZNcS,oKGC5YqcmuGbsumEsxZeni2niHhMcN5z3sfKIDOcBXLVirVvHSzS5apf,H-3RXsqCsWzGjAndNeO2JQ2yBxV77152nc7XNpU8sGKnYvEXuIk4C4Jg99iuxklE4ozSvhJ1dtnPxg,4080,1725332670000,392
SY0R2drwJiqcZ5Gh9SH33Q7jW4b1F7wSTnuaPmoVknkOQHZb,KZ0pvok0JXp41pGOe32MTw8NU8ANTvDIQRkptWgLfzR_dvgo3ihjs_co,TVuOC08hv-jK-fQmsBDd2Xm9oLYSBQdLAPKjJIF72_WEt9zyVvSDCy6H2rAp_B97YR-kmDQPH0X5Ng,5369,1725291002000,363
sY5t00iyhzcl-dUWoXkWoYiHGvMrbo8oaBomG0m1W3hdVsZk,IajNL9zEUb9Ke5RqYgZNIglYNeblhLxtHs5fSSFl28xpaL2Mheu33JLZ,19NWxni5cbNMOv5Az_EX4CckICPVxGBfofjsOlMoe_0gLZKMvYcuIACWBGrEAE_O-cfP11t9740Dag,3231,1725490526077,217
sYr6aB8hern9wxNzc60etVXWUZT95C5JcV_7Wka5yNQGSSQ,EgjVydCSWcRFarpi8Z3uyUryWl5iE_mDASRH9-NTo3ga9A,91APUinrFA7iRAEphWhywiNAAs7Zrbco0lw9Y7pfT9jA7ehK-NahuQiIT8W8w3dFnj9jdyOzwxIcEQ,5371,1725153440000,639
sYrGyP8mn7v0ByfPVbGJR2k6xAjjFWmQxkOYH-ZDN_J_9M2m,xspo20SOhB5AMAN8-EO7p-gcSQFWfGHoi7cXmT_l6X3I1ihj-q6MMdey,N9hLf1CD0ZsXu_3H5oI1WWFvkjYGcwD8CSb-bF__c9Vk1BauuiCZa9KtcoHKZqgMjNKTb3CCffMLPw,907,1719761886000,69
sYUruBxkmYwwaklJq2kR1MBjjNoplRk70pja4ah0GY8jvKl_,5ddrHX5NTO7U0Rw_Ec5xRHS6Pyo6-DLjPO8xPwQUdcEktaODlp4MCKVQ,PIXm_Z2KW7eI_WEJD_v7rtMpvRG9e0kTL53Tb8qy_Pzm4VMQ6vyaQKXsuFDVXA1DL5EPxHTZwaFVeg,4660,1725511114864,92
syVR8uquXbaddbTmj9k-lfP8ctkKOAjWOaigdw9xlolVaESf,-aXww2Obifu2UoMRnAFelQgqc8o7AlEzNiK-9IlTeiOooJA7xsXwSUdR,kvF8bGVqL7ruKgW6g8Bgwnu1Z0rBsU-ceQudJUqIwH_U5d7-oYf-GWEFVYeyGJMGtoGVIiBVa0lnIA,4907,1721760863000,376
syW07fvkZLvXdmciI2y93DOpoLjOz08zw-iWem1Heys1k0fZ,_kYMgWadvVGvL1mHff8CZwiI3O5hKMKVnHiGVH59qggwwl2vKoIlhiHN,GTecJGPrOpjicsXTrAKLRXj1Gmi9ix4GKW985mOdRNr4yGyFjnnadrxTJVxC6U2GLSF7vEHuSQ_J5g,27,1724136783000,40
SywW5jHAteBgQQ0HuinDmqG5bB-8rKcV2ZPy5wfCoQvE_kr0,cEalv_KFkanKsgl6QkJjCQHlC-dz58PDfwVY4wpM4idzGvigB2ihRRiV,r3lU8mS-_23Jw8g2RdIOCHBYulkkX4AMT_Q8FjRoLZj7ed2jTfmPT3ZVfQGVfIS8rcbRQzcl-WhARQ,6298,1725367266000,341
sYyD1bNjd3GRkOxJt7lE3pt2gyKTTpjpi_RmEWi7Arjv8AkS,huUQ2mbdhK3LFpaauPrE0mJfAlC5is5N8ALhwl4pTEH0_tHbIMPSh-3O,kQM_wKTZwlptaixYMydk_h06aixWPbmmxsX-5YmF1iRzmHDpLYKhnJN6CMdIa-iCTH0du9i2AgI0tw,4463,1722630045000,59
sZ_wjP0oTAEWIKH5PHD7BbcwPbgoazy7GE7-CJpahMLq_D-d,e2FoyAKbrDjm-ed7hHugNXplZeYSCOuG_Iqql00m9gkzrlIiedpVrrxF,Vfiu6XB8zP-JJ1IzD48am3zisTp3NKq2HMf3XJqdrpUU1dqp9k97bBX671LuXGAZ-Eki62eWqz58Dw,29,1716612520000,38
sZ16FzrCuDUSOpzhGrxX-vn7VAEHH_D3Aw6idI3-NFMNheoB,LAuasI9eu85rBUaNW9WPBAHDNOn12kphgHAdayktNwOF1JcA6xJwRvJx,dBeBEDx4HXtb_EqVuV1ByA33NMpBxzxYRfUa1U9BYLE_4njt9nHpn4tbB56E6hQa7wwTzNuzFbFwKw,5271,1720996863000,86
SzCv0wjtelVQJydWC6F6IJ5KpPHbqZk0V88akh5zevfNOXhB,5WvdM8ow2ywbr-5bmaL1RsoL_PM-SfNLXYloxJe39aC6W3y5-2NwsYx-,pSZiJc02uyUEmt7x4HQDI7VIpOJQA2AM-bwKqsIQWvYHa68ZDs89mazFr8_Qt4mfUixC4sJuhzCKZA,1597,1725491818179,389
sZlYNMHghr29OhWI6Iot55G1U7gUr_ric1I2_23E0iFhy8W_,CfyKsYitLkR0fDwr_EgQ_mAPla8r0DYpI0grQWNA4ei_NW2CGksrQ_EP,SkFLQgTaaKwxCX1zKTYwD6zSZ4p0K9_oWCiyjyUJRSnYg0ciFYtc1wmCxXoHdbzlxjyodP3MwbXsMA,5461,1725514970780,1132
SzZx4QNOU_APG1Q9JnrMCy-cNn13UxaviSThhg8KtU8Rc0fyqUHSN5Sajg,Dy1f06mGs_5CYg6V6NcD7voSJiHDY8LMOTa8wnQGBdFOXOQv3xvMsDSW,9m9rFCGn3cijK9TxVZL2HMTniXHt3HD7fTvOype5_-fVGaV3empC52MHC03NITgQ16UqZHgknw7sGg,907,1719805351000,35
t_3dhs1bbO66Rf8cYWJS9r0G0LEzfU8w2TTnDsCFx4GabYG8,bSBerlu6ArsErPf0W68OV0Jj1fA-VrvoYu68F-KfKal87Eua2ATitlje,DHMVT8KvuiWxZSlY6-qWWvbhpj96W8JIS_Do8rwO8mlRXCaOGzGKJX1vFexhNh3yJTFdpQgUdlCp6g,6380,1725514726511,504
t_3YIc0dlLpc3Z1yw42PVrMxn-0n5YM0LPfG_dKqCMJ5KioO,ofJPB8ejpeZ9_ZzUYDcBk4Q_WAyp96-zY2qKqgsqqSJHlYRwhOP1g3Pl,vFWuhNoMDlCjbkYJeZDGurNw7-RhFJzFjkXyuEoeEhPuAeECNAnWgp9_rebje7miphkBObLLYY9Keg,4532,1725451590552,396
t_8U2msHk6yx0-lybY_I5MODpqYr55SJlBf5MDwS0grTMKx0,BFiQvWLCV0VIio3ohsRLnfNkXjR5VQx-A_jCZ5aq6OjJFGp8UlLoXe1-,gKUXiusJneXaLzQH0bHok681OmkT1tOQvdYyF4ABtLUtx4cejB9SiX9nmy1bChWaa9W1gTBHte69pA,3840,1725426337326,438
T_LsBH1eQ6bH7R_erBV09hzkNHSuLwKWwy4KjQn9RWzaToa3,4YXEXXS-iv0szZLkLN64cA4vDRhe41ZJyoRsqInyFjeBG_D6GBnGorTY,WDqMFhUA4yVgALv4Nx1nN381GOZEgryW51XgqdYUA8Az-2AlCmbb7E4gnt9ZmsWgvQJbZgtWEkV6cw,4982,1722658139000,35
t_Nl92dtuAkFEjpcOszn8t_TlP9ApqL_7-frPAdsNtA-TRKt,_gLKGJR4SvxMme5rSOPIp2yheCO2xP5xKii1MT1CBP64KVvZ_ys4ipIa,nfOv1xTcVdUspo-2qi6rt_I1PGq2DiQmX63NZc0vo7cRweIpQdbUXrctTJycPns1RpxYYs1feeruBg,3544,1723339856000,238
T_rDyHLO7xTkbifJIO0RnaOUBkFkMIoZhDFl-y0YoIdFfUyg,gAqM5dg0y4vcfa3CGrLwafuoDSEQm4x-jPHOrVc5SIehR425o0KhpvV6,RR9XkH3BK3hP51pgoTsgfVuz8Tth-dnKXdzeOP00zdZtJQiBExaXKeSqWNakdLDOhzJH-vLH86Qz7A,3378,1724818189000,365
t-1G5GkHyRPREiwapzcFgiXaubm0FxOM_FYJWUi6QAPniayhy-msM2Fmcg,VfGB0RS8_NjrcTA-OPTG78iSusg60cIsB0Gm61a-AJ1nmhFD6s4M7afV,lZsLZwaCRte-HtNYuVP9-u1WRBz8yQIUbVVojK-2hhcujzIygipP8ATyA3DXs-H5oWmWl4WgnfzPlw,6106,1721443142000,36
t-53hGHpJULH2MQh-UUzfjFhboS26RLiXevaVeklYF3E28VZ,5v72TRnvk1Neppc8Ijujp3394hQrWcruJqtTlS8i4h0sRGlpC4EkD3xc,Y7mPuaW7wraogJpHEsTeKE07Pz13njtrST3rvvXLAOXpruaEcftPJux-GJPvW7Zsk3myyoq7EscVUA,5416,1725504561055,46
T-5AnqoSpNM6sU-8h9y0VhuC6sLnkdGcp9Fs0RT4_MQ0KM50,ORWi2T3NpLNOsaiH15giVHDccBvumzIMqaV-hlS7G4dOUpyHXmN2Os4u,aB7bgsqVuKw3wpgGQifIJjYfQjttc6Sbgunx4aMwsJTe1cnuYk8lBRp7y6h17jtOYvMKb8_FrX7dTw,3366,1717730251000,37
T-gEC9k1PPBPod5kteM_yB4GQ0eWuNh9TTVKbKKs49GJufjI,y5eKeVQpLJU-auYLLHYmhslO3rL7u-9CF0sOITrOdxOXzsYvYwglSnU0,dCjQvjsrx54ml4IqMYera1MGhELRsbhRUGZ0toVgYKSmKwFNcli8AJ3GlApU1ShSYovk3P7kLeKYog,4923,1718452054000,86
T-GonYZKay_c_FHu9r-h9fjeqSrY2U7ovAQo0FwCr-DS1Y4,WCwkdUv9caGar6qNkARDmT1nZpLWvavhMXcPQdZoVYsa_w,2aqrsjcBVKGk_bZuNllQQ_OtqLua3wuDG51jSNPYMe-zdHZqB1UvCtpZFW0tCdISBf-KmNu5XeD0LQ,659,1720298488000,336
t-MqaExIpZ4dHPaxksmk3DuHqTH63JuTXKD4HNBMluxaaPWX,Yp6ZDMqEfuWjoXpb48YEt1ekILqX69BwJ3bZulStQOYABuVthCVH1jrx,UW0kblOFN4F8BYx0LDmQHFuCUXDSDccV_kCZ2d1LddSvSYRQ-XqUxTAE_hsXNw3y3CJyobjidZqbMQ,6235,1725504482281,919
t-Smtf608vnFWY6Yv0oi-DFp0DCqBQF75g4J4bdC1GkoKce6,gWpfUK3dkfBuaJGQMGWy0t5mv1WQgsCYUG16zP4ByVuHIsFeUn0Sj6Fz,7HnxVWACbjETDtuxx3voF--bMDpy6gAONFASGb_urm0AesMvSVhx87D_KunLCozXlH_mSFGojLWSuQ,6660,1725498552033,389
T-tlIqlqeMEynz_ekyP4lGR8okqehW0r1qxp250MMNymTL4,qVaWOXna_xVVKBeuL6gxUmh3s0ESDXmXms2jM6Kvyv1ARw,gSdMoCgxhUWguXgPOoloFwK_BvI6CYWrY2VrQEBCi4HBMd7FNohm4w2mvQQvUWwuWbW3LD2Sff8GCg,6585,1725501649897,346
t01K5ED3PXnGp4bdqfcOw1bdcYzNh-XCUWBtcy4PXQQ7pjo3,vUstTupXsYtxQl8JIKmU4hekdp92W4l-Zd84Hus6tggcyVG-g5sf35zQ,0mgIUNTef6oX8gq38zqS2YjiUYiaDGkBeeiCacXd7vf4-YLFJqO_pauz6TCOr5WiqKa5vrv2j5b7FQ,5367,1725399277000,361
T071R68yoOuHRTrY5xjOpu7-qZg_TxIDvky2pmx8rHWw4TR-,x4ZUBcJKgX6VP0JEkYwdeKKnw6n0kgmAcN9RjEAFgUE7M8A,d9NFztnbECcBvJTo8veAinto-_7UgVEarpB5OdY0ZfSZkxFaDdc3iw605RU6VTdFQkJVZkEnl4Y4DA,6584,1725503138000,288
T0qBmlcFGyjwCeG-hDjgvSQe4WD1fuJvzLFtmMzc7a2Ol6xG,NGS_w7rLfTyz_poGXl4NuWcjxaaDPJkKv6ObcRhgdT3sFW4bPsXQtpZJ,k-3u-zXMAWJRcT-a1mWh6-KX3SqhNdH-PAIsXE2_K5jaLO9hVdSW3I0GCE9gLk8yocLex7FQMQIr_w,4568,1724038400000,221
t0S4MaGY4SBRRf6WHZSz0s1yxKqkTt923H0eVpBaQlOEOGwj,ANB7SSlYSIiLux5yOWDWDvz6ajJ-UBqFQ8OJFxZkhU_M0jD6fGmKEZAh,7-tkKX1l0RTta71bRktpe-7BJTu4IoTWuTtD4QfSFGD3-k0KDQpfx4ge-v1vaDnrwfJK2mNeksunNw,6267,1725501988737,507
T1eeCeGOaaKv0MiP2jwuW2bW0RHhxSH-6cHiqdiTbNbixqtL,JcFj8ZqFqoC-zFAFw3S4KaFwgB3NZvWu4uLxYJ-pd5CLUE-IzbJ08pcw,Rzj2ONpaYr9jimIEx4RGIutEQwx6sNR0LChUFPJApbCBkzeM9sOLUvqsVxa7312RQeSMl3zwk3nF1g,5435,1717225206000,95
T1JYDEKHg5ubd7PomO2wKiOc7GBnlBardXexGf_wW3Z2t5GZ,RSrhvzPvPWLePmWWxN79vjxmWjgIjlkii_3ffPQlqF71y334vqD6TgWj,oDM1unXNmLhSk8JhIzeDBLf-Wqt1r0lH8VrytSwJncirvQVScifxaR3YTNwZMp8KOEuJSaJhgZv4cg,3182,1725326366000,115
T1NsE8GpWJEmaT-r4dHw-QkUH_JDtqOOy40Qu-AlfafEiBFr,fqz6gaV8i2AyB_uFqIiKPmmRoChlgX8nIS5w9aaelegsDsXoi--o-isv,TQ1_TfbiozJfZgJkG1W3VXn6juXhcvOTf7KVr3SPlUJIs8NZJcbRZziZBLQFUqMy4lWi0FnAUv2Row,6634,1725233605000,745
T1TVnWsgmfjlk4B7bCfGZhKrU3zqWO8C_fs4V2fKa2PJrJre,1pK0ykQXfIIyp_vxNIdGyUkg-HbrUUElq9IzafdotIraiR0lGmExfNZ5,HbYfv_kAA5NU_IhhlQLot0I_WGzlA4ni_VWfyzHNt-QhK5_ffWgWjYoflgt9rM-OEBmmLnRpt5a9vQ,847,1724985649000,391
T29IPUHT4KF-M9gWN9_JFrfnkgNA7Ttbd2XuusrDPolqUg8d,YFIRAOn90gvMVDqTI3lNJPkIeYRnHQeme5YSdBuP60xjA3IiSJoIA1ob,MOHaBSNr8SaUOFS2GXdL5ueHJIu3MbGF2V5K_MXqEQzZjF1stfCNw5abJslO0g5Q15O-bYrwTrDq1g,6585,1725422371916,486
T2HrDD7Sqzq1bN4v-JSZXDccHp7v_e75XuGO-R1-DoXWOIiO,btAI6iuTHWD0nQCktRtWiQqYJco-6E6K2Spi5NPBfebDomObJ9kRDyVo,Oz_uTWr75Sj6zQIHzqz3vfSc7Lm_Y-CUVhZ-Nt3oZ9qf-3YYi73N8V8sFXEj46fTnj5du37Tq4o5ZA,6271,1725480248973,532
t2UJrtMNoqJ46xwjK1JqqMZfXAeDt68mrs03MTsIrGriztGE,S2ZIL0hgoBYjA7RgM1ou5IxqxQsR2QUjD2pG0gGdDDVGQOUh_BdHGnn_,86y-MJBEDLlk4TPQw3CefSKfUdv56USlBxTUaWqMYBigHhQQyGyfBjzRLSYv3rn9c3azcITacw760g,4779,1725501252880,367
t2zOlb6cTgDGjlS99WG2hLKLppel_EY05jgRdRS8chV6W1rT,SRDS26Q1v5EjN_LmNMIVqIWswOHRV_YuskuGZUPjh1cJXI-XxYKnqySm,MgTGXEMgxCHpQBjocrSZBUKKOfYlrEneyC9GZK10mmO4aqdoiikclo0RPtwD4tz_x7iF3wTkm-u7_w,6635,1725493723139,664
t3Gd7IM1HCjKy-FOXtvbzSwL0fULvcjd5H4HPOqGTEJTmNqJDIZKmnZ_zQ,R0Sm3lqqGLBpOcgvq6QnNm-wjDJg7_Lmy_xGMt-WPnl14Gp6DJEpu9uB,pJrZxKX2RbtLCmC4sbfgfgxs12AwLLGvbknE8tpVjbcm-JGylYH2BoNvN_yE8Flx7P50s5vo1zUeXA,5212,1720397208000,173
t3y5ZkGFuxYt9FVx8_Z6poWhjpcMAVldVaGm5oQymqmuzYet,GccLNhtE-OLjhubphRtDdpHue7-oh0JTx7_z3uTkZyD19MwH7fZK6qJN,sA2VLEhm1DxMkYowVQj3xfVxeg8zL4iCBur9VM8WQCkjU2zENgEcu-aD_wtb4Mtimg3Lm6MOI8uI0A,3542,1720511813000,63
t4LjZQLhdAj6-NbLJ2Vh9BSLQdVH8t5S9XAtWsl3Z5zX-w79hOv4_g1KXg,0-87AXNWrG7qsNu-HSXpyCW2aKOEHLn0h_xkkzwKMtv-BnBrU3N_u-1J,d7n1d5vjn4mdzDrqIUvbxBQdWn2eESaHs04NLJgvLV5vULkJuj7KxcHQW8KBNxXNayJWFpHMr4sfjQ,6502,1724185137000,81
T5akyjGxPHL7BbD3V49EGeBWs4Y4JkcNgY-Omc9co2N7AfHp,V1s8QiPnCqRMLCoOO_3hdVjWmDZ4lR5GZMb7Q18mlhmm1Q2RZc2ieXCh,lZ-wNmm8xlX06JVGOsQ4jfVYeBqSIZaj4lDhvTUZfvD3PkPnlTkAca8ySuT16fODFaGffbrAWSq02g,6664,1725516160890,1082
T5hX5jFVkk_BJXE2bCuFgAum2n3NTWVh5MRMVWy4B4WRs3uD,Vsrmhd-dV3fG7ljXO3N7LqfOcL79s1hIENTEBT9x7mKPHdlkZPJHDxg9,woJJ1K7k0z_xRkMSU_7TZU7t3Q3sNvthd67gs0DZiHGPzonfCnWbuM_PyM_0DTaxKYgLJ17vxf000w,3152,1725090567000,59
T5lXL9vfBqF7ievfLT6sqjtmToEhAxQl-AHVfIfUM_7vfwuac5MXlIMEjQ,M4adus0FJUtB-V8agbvl4GoRe8Kv1-SIfZ299n6hxSNDyEj5UnaYQ3LW,OXzn8D0JssGf51llJzTVaSx4zdIsIAlFWlGEGwgeijs1hmSDNd-bpfEd2vAFKze2x_o6VfNwpamF1w,7,1719408261000,46
t5OC2fifpMwCcLktNPez5VTN6gT-mg66R-mV6Hpyii958AD9,jn-22ZtNgS9XaQE4NXQu9EWm3MbvzAFs2kTTV9C_BkzhzB9sN-0HmQMf,Aeb4NNQJ1ewDn6TeMJYuqJnHXbIUteDjtTeC7Omx5w5lRe4f6PFagcxkF0_5laibYxssMZjCQMz53A,6497,1724915267000,53
t5T9Eezz-P4hRJMG3ckz2Vitzhxy3kKf4BLx_kmuCIx6O61v,WWtH9348upVVAow1FHkJiRMR7WYaVunh4dQQeKsKNQZ6Gky7lHT3nTUW,IZzhIyag5Ff1TrIE2d4IxeXUqBsudlmUkDLBZJsNL_vEEyezsZuLCuND9HEMcfvxOXED5Iezz6Cz4Q,3542,1718772840000,63
t5wgSpVKJueLnA7B7cttaUZ5gpP4fQqcAGduFrUJFlQpzXj0,BvPrCpYcd0PkA8YMl9fqB-9HQy179D17CYTC2sxSiozjwNX5P59bhclT,SaSKUhNAUEmKYDJZWME0vCBn9D_Q2Wfj94Kc4zhann1smSWAO3mft864wbDGBFR8hc-3BXIPOcraeg,1598,1724821466000,697
t78YMooCuwZQ96jzb_x38USTHfEepSZk4yM7PYlsoIJA58Te,-HLZkj2v8PMsByjOaRwHHrUIhH9kbkZVwMLhmbzpB-MKTDTCObpSGxIg,iRN5zrHC5-pDq-VSFqjkPfQF-LRi57E1qQB3mzQpqSdKApY5oCXF1x0A5fv5ZJg7qOkJOwzl4n0VBQ,3545,1723513881000,48
T7CdwWutrXjAbyDisbGctNz7W__dnV9MUpxzFUvPMdRI1r4X,qA9i0qwejhCadhZOqUR5SsiA8uPtqRwVWMq-afCTuYKcUiN2Q2AAG7oj,H3kooDbOEwZESWAAyMrl0ATIW4kmY9hyL2gfV6hngkEfgreaauZuEHcxJRX4YthX0LTf9o63ybCvHQ,5735,1725441037185,152
t7i2KPKtdIVcdC71iz7JgWDAsNP6mgducHOTR5BPgqlEzHPe,m7fAhKZJL22UKQ3A4s-AbOTpImKmW9J2P-iCegv10KScAkadACONiS36,Z2olku0DZrPHwcPQwAWxqZ1tRBu9UrzICvmTPX7B8-rUoazbrRBEGp2nGU8M7e-Szmr-nELRdof-AA,1447,1725501776044,494
T7pA4_5yG_KDqcSW11rvh-iTSsEbPRuKk_8KSFVKTxFmWnNA,zajGEVbpsb3325-RecDVLtJhOAqYSCluDvSoncXy0IctPhqjSPMKDD-V,i5sjRZzB48hc9ANrHyVyUiwBjMhXH5yatTMKZDp2vRXp89Yl-dlBSWbJ6t14wQdzmIreYNG9JOCQ4g,5169,1722485485000,457
T8ctaeU0iSzhN-g5rWFl178FqooHME14BRQbR65X_Iva04dJ,LlIk1msi44D0t0punGV3KyT4933byUyuKR6Rt7IPUHK_5PP7FLxRWad-,ylHZlyzznQPVSXbDFl8S7sQ2fbKxFv59pIdXjJtvMcYtqS_0Ixhm0PzaSeoFSY_XPxhO8caI5bNIKA,3542,1725340047000,286
t8ie_5fgNuvYpeWnHkROij6IeHfUt_JX4JaGB-sdQP_fsq-i,8z7NTQy8GZvK58eJeTKi8c4aeI1AxGLfy3fq7bM_cN3Vr7dy4WfNs_M0,tQYg1xOOFUnXBAPR9fcEHzOcP1Kj6UED0DRyciOyZTgfIAB6gbhZGp86RzklUQ79Raoz3uZIkvDPVg,6267,1725509447123,171
t8mlgnwUrbDi_y5cI8Aoz_ncP907o5sLCd1URHGhIkhieah_,nhTKekTnt1aJlUNfF1an4XBfUSlW0ZtXaCut5mxDD-S8nljQjBkbEvT4,pGMvWZKJbCg2TiKPg3VYR1kWY1hX3X7aRwqVIqx0y9qWwUOGXfaut6kYSLpWql-2e0dI7L5rFivuXg,7,1721888644000,37
T8qrSyN-tHYPwCEFfcBWjGEsUi8PrvXgV4KzpwNWGVixxqeb,gONkonkNcDcaY56rg6Xav9SQTAmc86x0SvPduDbLe6HVUNep8nExIuJU,g-1pTr4UyXka2ee1MRTYjdO-xnyjaZCiZDcrHyXp-YV2jhlOw_uNgbwpOoVBOCXiIIlKNs1jTC8y9w,5490,1720796418000,227
T8rvA57AeBH6lnTcjHv1nmT3U0aeQJ1RR8rt46XdbGuwMjI,OulTPlBDBfjzDtI1fv6jbZ5P5Rcvic_50TRfXOQpGvHupA,InRVIQldxiOg3rtX8XP3mY3qm2ckLLMunSvVtKVNYk_G_0QZ_dd3OYBQdSMN9pW2gZEXznRYEFKIBg,5254,1725495714194,419
T8Y_vqu4o10KqR6due_njfk-AX8tcO5sSUjgRKEVy9654ET4,ddIs1meS5kVuybXTbinfLtlARnRiysYJ93rmy_taUNSqJlaWahDSd0Yz,nbMadrGn9MiAh1Z1kvAXFGIUj0mmSLxHsbU-yN67saYhP_Ti2Z2pcU25wA001NGu4eL7hjG62B-bpA,4073,1720572155000,43
T95rtp5DODI7jYtpX75CVkcvgd4-KR5wkSoML0osTPThjOA,VZhkRJ6Hs8atk-t3UjLqOeKai5H5PFcULvj9pC9l3N6Jcw,FVJUApB-1fWFO42p6gdfX6s5w_j-f8XsoxsnmDhu6ty2IiD_QhAWRiBf-VenMCcJUhGzaaM1W6jtSw,5369,1725431211000,425
t96XMFZunrwp4GU7baYWx36sNrIS_lvOmWl07oXWu1nCW5WA,jqv9rZtxdaRfkGXyp1qbTk5JsCLoebC5shQrpJWNEqifji5QRaogaN2w,Q9GKDysbqT648daqf8nnSd4IT0aO8pLikvzfaNhicV9jNr4sgVRfRBojwDNc5MTyWQgcIchTBy8OPQ,28,1725252794000,85
t9E8cmbd9n9hbqcpBlmr5FMFMsOHVdQY9aFj889B25UmIdmi,hIwsNG9U_722qgVHMeUDCwWqe3dVzjGhMeQqS7Pi0IU_s208iL3fSQTB,N0632kIM8_T1TRjKY8nEl6tEHcQLqSUJJYxlYBy-RG5OWi7_mHTXAJQUqVbsH0TCRC5oqNaKX0jKnw,2,1725398427000,161
t9qWcWZDEcZOq-S3KM0afyB5ZHtBwIU2AN_sawnUiH-ahSc,XSpp2urJSQd1Sv3cmi_4STsRQE2K3UB2rsBCmIsE6F5UQA,VX53SR7YiC8GS5257XYlmUJaz700GV3vDbIDp_Em62tDbDm6Ga-c0q1CO79PkO9jHVW8ZIgKKe0WGw,6621,1725475966478,217
t9wDjzzYrs8n_MaJ-NBirPbURn0SDVVsP97T38-UDHHacA8,Fg3vzrGXS3yMVIKjAELEqT9jdh_EJfE-qI3tARQRpW-SWQ,qmg-2905NxF-Ace4KInOkqM9GSLGbLbMJHHGWN0qcgZ3vIQQ5GMseuRxklkI7ZTKeZUDPzf7Kfjk7A,3378,1721531138000,194
